S,K,sigma,T,r,price,vega,theta,rho
100.0,100.0,0.36842105263157887,0.7000000000000001,0.08,14.832603706374435,31.54813871160858,-12.16743564557515,33.821321444420725
100.0,100.0,0.36842105263157887,0.7000000000000001,0.1,15.516187173936409,31.038604470221077,-13.101216565208599,34.53213930078981
100.0,100.0,0.36842105263157887,0.9166666666666667,0.0,13.999527608646332,37.60635687270966,-7.55725831891773,39.41688317937043
100.0,100.0,0.36842105263157887,0.9166666666666667,0.02,14.799221641832212,37.21291040362111,-8.362828308203008,40.54580689963651
100.0,100.0,0.36842105263157887,0.9166666666666667,0.04,15.621077976919146,36.72424073271166,-9.196679806416402,41.63245271569502
100.0,100.0,0.36842105263157887,0.9166666666666667,0.06,16.464212272799315,36.144217576502676,-10.056572194581953,42.672986144335965
100.0,100.0,0.36842105263157887,0.9166666666666667,0.08,17.32766622554439,35.47738853421376,-10.940090647811612,43.66385016204217
100.0,100.0,0.36842105263157887,0.9166666666666667,0.1,18.210413392841012,34.7289197393646,-11.844667417099853,44.601792154410376
100.0,100.0,0.36842105263157887,1.1333333333333335,0.0,15.547364567234638,41.66178287331285,-6.771652015012149,47.85649341190038
100.0,100.0,0.36842105263157887,1.1333333333333335,0.02,16.51906474086247,41.12355062970616,-7.554213283092639,49.30254076830699
100.0,100.0,0.36842105263157887,1.1333333333333335,0.04,17.51900541912515,40.45692533592917,-8.364503856686232,50.67948820819057
100.0,100.0,0.36842105263157887,1.1333333333333335,0.06,18.545743014792166,39.668397699278195,-9.199599175711931,51.98126634753502
100.0,100.0,0.36842105263157887,1.1333333333333335,0.08,19.597718110192694,38.765550783043984,-10.056363670886292,53.202370595897534
100.0,100.0,0.36842105263157887,1.1333333333333335,0.1,20.673267269057092,37.75693867396175,-10.931485303348477,54.33791131924798
100.0,100.0,0.36842105263157887,1.35,0.0,16.947890315236066,45.30325228826598,-6.181730331732198,56.06017403721565
100.0,100.0,0.36842105263157887,1.35,0.02,18.086838115799786,44.60694840303189,-6.943283849684157,57.81818772049223
100.0,100.0,0.36842105263157887,1.35,0.04,19.259929777462922,43.74695846823859,-7.7315342500827375,59.47302483656211
100.0,100.0,0.36842105263157887,1.35,0.06,20.46501279473837,42.73320152150862,-8.542861076058827,61.01594848739369
100.0,100.0,0.36842105263157887,1.35,0.08,21.69976986717998,41.57719773338804,-9.373404418322545,62.43923109415472
100.0,100.0,0.36842105263157887,1.35,0.1,22.961739927273143,40.29185069575958,-10.219115981581774,63.73623552232317
100.0,100.0,0.36842105263157887,1.5666666666666667,0.0,18.23511013086771,48.624402164053436,-5.7173149241048264,64.0491637308203
100.0,100.0,0.36842105263157887,1.5666666666666667,0.02,19.536928886554605,47.75818209371765,-6.459416963482594,66.10966917101796
100.0,100.0,0.36842105263157887,1.5666666666666667,0.04,20.878532409202492,46.691327099169364,-7.226844249726108,68.02555129792243
100.0,100.0,0.36842105263157887,1.5666666666666667,0.06,22.256908039252536,45.438037682170524,-8.015277478273992,69.78505355177691
100.0,100.0,0.36842105263157887,1.5666666666666667,0.08,23.668824224450518,44.01470903850282,-8.82013913419698,71.37806574112078
100.0,100.0,0.36842105263157887,1.5666666666666667,0.1,25.11086468622618,42.43957456674518,-9.63666420934753,72.79624227086143
100.0,100.0,0.36842105263157887,1.7833333333333334,0.0,19.431583817053493,51.687522185889215,-5.339094765881324,71.84017109646064
100.0,100.0,0.36842105263157887,1.7833333333333334,0.02,20.892199965006952,50.64068889964743,-6.063005304660335,74.19057523896942
100.0,100.0,0.36842105263157887,1.7833333333333334,0.04,22.397916463240286,49.35499551754015,-6.810622297449999,76.34750157965841
100.0,100.0,0.36842105263157887,1.7833333333333334,0.06,23.944709380913785,47.84981340654297,-7.576931324364807,78.29591472309404
100.0,100.0,0.36842105263157887,1.7833333333333334,0.08,25.528278867325156,46.14737481048505,-8.356651597114208,80.02328932819438
100.0,100.0,0.36842105263157887,1.7833333333333334,0.1,27.14410103491791,44.27222735647635,-9.144329247296364,81.51976855169717
100.0,100.0,0.36842105263157887,2.0,0.0,20.553193014401337,54.5365830473491,-5.023106333308468,79.44680698559866
100.0,100.0,0.36842105263157887,2.0,0.02,22.168782077153736,53.299384660943915,-5.729875854716173,82.07220043660769
100.0,100.0,0.36842105263157887,2.0,0.04,23.834415493652656,51.78414233952898,-6.458549556692134,84.44787495519705
100.0,100.0,0.36842105263157887,2.0,0.06,25.544908329741446,50.01631619410857,-7.203426737881971,86.55535908783773
100.0,100.0,0.36842105263157887,2.0,0.08,27.294742142883337,48.024951782687324,-7.9585433871149895,88.3798141256342
100.0,100.0,0.36842105263157887,2.0,0.1,29.078139766687755,45.841887879678225,-8.717790717173408,89.91023140721882
100.0,100.0,0.39736842105263154,0.05,0.0,3.5436071652829213,8.911821293320756,-35.412763560300895,2.411409820867927
100.0,100.0,0.39736842105263154,0.05,0.02,3.592035412168748,8.90680240585855,-36.36538385818701,2.4314094293727138
100.0,100.0,0.39736842105263154,0.05,0.04,3.6408633155983026,8.900658906144146,-37.32950776599996,2.4513750092181747
100.0,100.0,0.39736842105263154,0.05,0.06,3.690090167065165,8.89339312553274,-38.3051003631614,2.471303768523898
100.0,100.0,0.39736842105263154,0.05,0.08,3.7397152023154376,8.885007819879936,-39.29212396361704,2.4911929245983084
100.0,100.0,0.39736842105263154,0.05,0.1,3.789737601542072,8.875506167799712,-40.29053812940483,2.5110397049950945
100.0,100.0,0.39736842105263154,0.26666666666666666,0.0,8.171962473151368,20.493143034250238,-15.268739793610788,12.243738336913152
100.0,100.0,0.39736842105263154,0.26666666666666666,0.02,8.418928436691772,20.431665227217724,-16.156874899597153,12.45253489090877
100.0,100.0,0.39736842105263154,0.26666666666666666,0.04,8.670050370693765,20.356615781222416,-17.06591403147484,12.659306822839321
100.0,100.0,0.39736842105263154,0.26666666666666666,0.06,8.9252860786508,20.268145722804228,-17.995475942522226,12.863884215081857
100.0,100.0,0.39736842105263154,0.26666666666666666,0.08,9.184589996175653,20.166432605707804,-18.945149106371375,13.066100253772806
100.0,100.0,0.39736842105263154,0.26666666666666666,0.1,9.447913256438845,20.051679917137903,-19.914492564051418,13.265791563507854
100.0,100.0,0.39736842105263154,0.48333333333333334,0.0,10.986200103335818,27.472002484246552,-11.292937500330023,21.511668308360512
100.0,100.0,0.39736842105263154,0.48333333333333334,0.02,11.421010838190703,27.322809492176326,-12.14063199663512,21.96806491964977
100.0,100.0,0.39736842105263154,0.48333333333333334,0.04,11.86486671527426,27.14117497096039,-13.012066557223369,22.41606451990238
100.0,100.0,0.39736842105263154,0.48333333333333334,0.06,12.317592787864804,26.927757616536102,-13.906383058859387,22.85497025272071
100.0,100.0,0.39736842105263154,0.48333333333333334,0.08,12.77900040808587,26.68332758389508,-14.822657828285646,23.28410927229337
100.0,100.0,0.39736842105263154,0.48333333333333334,0.1,13.24888773146995,26.408761857419215,-15.759905205954109,23.702835155923353
100.0,100.0,0.39736842105263154,0.7000000000000001,0.0,13.202494333981434,32.919914723346466,-9.343810382002474,30.379126983106495
100.0,100.0,0.39736842105263154,0.7000000000000001,0.02,13.817359289845918,32.661308714473854,-10.159099284963924,31.10415813916155
100.0,100.0,0.39736842105263154,0.7000000000000001,0.04,14.446526624037851,32.34732325564442,-10.998951205930302,31.809086511599144
100.0,100.0,0.39736842105263154,0.7000000000000001,0.06,15.089577845594363,31.97959794880104,-11.86196870238118,32.49228200433839
100.0,100.0,0.39736842105263154,0.7000000000000001,0.08,15.746062695440294,31.560039290181972,-12.746653474712035,33.1521992718639
100.0,100.0,0.39736842105263154,0.7000000000000001,0.1,16.415500921319378,31.090804210050802,-13.651414926739829,33.78738559615683
100.0,100.0,0.39736842105263154,0.9166666666666667,0.0,15.086768696104613,37.51095657039588,-8.130365227937478,38.91856434761872
100.0,100.0,0.39736842105263154,0.9166666666666667,0.02,15.87519358205715,37.12554728352478,-8.917765292194543,39.91790660635679
100.0,100.0,0.39736842105263154,0.9166666666666667,0.04,16.683233929498776,36.65887268631428,-9.72951622028629,40.879600586600674
100.0,100.0,0.39736842105263154,0.9166666666666667,0.06,17.510106833837526,36.11410552640339,-10.563647667752695,41.800685834374256
100.0,100.0,0.39736842105263154,0.9166666666666667,0.08,18.3549722531629,35.494914611745585,-11.418056800211229,42.67841224408291
100.0,100.0,0.39736842105263154,0.9166666666666667,0.1,19.2169373982505,34.805423679410474,-12.29052428168914,43.51025799104103
100.0,100.0,0.39736842105263154,1.1333333333333335,0.0,16.7514956845735,41.53115307544424,-7.28080973033136,47.17415244540836
100.0,100.0,0.39736842105263154,1.1333333333333335,0.02,17.70778411182095,41.00422032684589,-8.04334299499088,48.44487918849231
100.0,100.0,0.39736842105263154,1.1333333333333335,0.04,18.688881982746544,40.367910915588446,-8.829386515473368,49.65428850023707
100.0,100.0,0.39736842105263154,1.1333333333333335,0.06,19.693515786844756,39.62754228607585,-9.63638020002104,50.79773231916679
100.0,100.0,0.39736842105263154,1.1333333333333335,0.08,20.7203232628641,38.789229088444124,-10.461605758504234,51.870989599285956
100.0,100.0,0.39736842105263154,1.1333333333333335,0.1,21.767862278932235,37.85979914585,-11.302212565353274,52.87029936755623
100.0,100.0,0.39736842105263154,1.35,0.0,18.256881306145402,45.13409933047287,-6.6425428839194955,55.17660511835185
100.0,100.0,0.39736842105263154,1.35,0.02,19.37589679317113,44.45280739838713,-7.382427731772037,56.710324713266736
100.0,100.0,0.39736842105263154,1.35,0.04,20.524685759082566,43.63232800135831,-8.144567505214646,58.15278724161585
100.0,100.0,0.39736842105263154,1.35,0.06,21.70135551042391,42.6807807128808,-8.92580650360794,59.49735932141994
100.0,100.0,0.39736842105263154,1.35,0.08,22.903888198897945,41.60745023772187,-9.722812512821939,60.73816862268598
100.0,100.0,0.39736842105263154,1.35,0.1,24.130156590321874,40.422635731852665,-10.532114917916491,61.87015671411277
100.0,100.0,0.39736842105263154,1.5666666666666667,0.0,19.639646252389433,48.413773708402026,-6.139820685863974,62.9489437689616
100.0,100.0,0.39736842105263154,1.5666666666666667,0.02,20.916675729328375,47.56671870922817,-6.858783153060639,64.73354928623338
100.0,100.0,0.39736842105263154,1.5666666666666667,0.04,22.228137830379602,46.549375642441916,-7.598458280327501,66.39063389587332
100.0,100.0,0.39736842105263154,1.5666666666666667,0.06,23.571391713147584,45.37335948306619,-8.355096607198629,67.91135405763539
100.0,100.0,0.39736842105263154,1.5666666666666667,0.08,24.943631900859756,44.051877290695614,-9.124762218217667,69.28810433546266
100.0,100.0,0.39736842105263154,1.5666666666666667,0.1,26.341913840113463,42.599481650613534,-9.903385348807756,70.51459332549727
100.0,100.0,0.39736842105263154,1.7833333333333334,0.0,20.924157313852312,51.43273702062829,-5.7302090187763435,70.50929306181501
100.0,100.0,0.39736842105263154,1.7833333333333334,0.02,22.354823936891798,50.40965648177212,-6.429646963590945,72.53004753767586
100.0,100.0,0.39736842105263154,1.7833333333333334,0.04,23.824224854360317,49.18423035078096,-7.148051341600977,74.3807062066426
100.0,100.0,0.39736842105263154,1.7833333333333334,0.06,25.328843150855448,47.772290194734,-7.881086422536734,76.05007263026219
100.0,100.0,0.39736842105263154,1.7833333333333334,0.08,26.86495661101126,46.19173593853138,-8.624229099993201,77.52883300667568
100.0,100.0,0.39736842105263154,1.7833333333333334,0.1,28.428676433850725,44.46215885467643,-9.372838059768934,78.80965609584241
100.0,100.0,0.39736842105263154,2.0,0.0,22.127572143430683,54.235182829679204,-5.387837241632604,77.87242785656932
100.0,100.0,0.39736842105263154,2.0,0.02,23.707775445807954,53.02675541495155,-6.068916385428413,80.11268672325693
100.0,100.0,0.39736842105263154,2.0,0.04,25.330619588198267,51.58324645396837,-6.7670688343056975,82.13402676300784
100.0,100.0,0.39736842105263154,2.0,0.06,26.991585761108055,49.92544674114284,-7.477384315639497,83.92284433902341
100.0,100.0,0.39736842105263154,2.0,0.08,28.68591000557616,48.07672979089511,-8.194773686078058,85.46825336206396
100.0,100.0,0.39736842105263154,2.0,0.1,30.408638878609523,46.062504694873944,-8.91405652731095,86.76220674456158
100.0,100.0,0.42631578947368415,0.05,0.0,3.801561943817646,8.910493336491703,-37.98684001346462,2.4049609514045587
100.0,100.0,0.42631578947368415,0.05,0.02,3.8498460264318055,8.90554918794824,-38.93513924631784,2.4234422968725697
100.0,100.0,0.42631578947368415,0.05,0.04,3.8984994276302203,8.89962837637697,-39.89403491954089,2.4418924332067307
100.0,100.0,0.42631578947368415,0.05,0.06,3.9475215006550854,8.892732853704707,-40.86349519589717,2.4603091040335543
100.0,100.0,0.42631578947368415,0.05,0.08,3.996911553691973,8.884864892100696,-41.84348600472815,2.478690060186795
100.0,100.0,0.42631578947368415,0.05,0.1,4.046668850021355,8.876027082728795,-42.833971052532554,2.4970330604496334
100.0,100.0,0.42631578947368415,0.26666666666666666,0.0,8.76495211603143,20.476861903182115,-16.36801790287255,12.16467305119581
100.0,100.0,0.42631578947368415,0.26666666666666666,0.02,9.010152715185633,20.41633760210448,-17.246270135754006,12.35509140165917
100.0,100.0,0.42631578947368415,0.26666666666666666,0.04,9.25914349426909,20.34404871962087,-18.143404955724286,12.543668150708571
100.0,100.0,0.42631578947368415,0.26666666666666666,0.06,9.511886255179142,20.260121588985523,-19.059078335797274,12.730267075422342
100.0,100.0,0.42631578947368415,0.26666666666666666,0.08,9.768340099219074,20.164702504529455,-19.992922065608532,12.91475437877561
100.0,100.0,0.42631578947368415,0.26666666666666666,0.1,10.028461477962402,20.05795729674688,-20.944544409058672,13.096998923195997
100.0,100.0,0.42631578947368415,0.48333333333333334,0.0,11.780876469912364,27.43245634106559,-12.09816132645905,21.319621519771182
100.0,100.0,0.42631578947368415,0.48333333333333334,0.02,12.211404380670366,27.285669475788634,-12.932679044333598,21.731950474174404
100.0,100.0,0.42631578947368415,0.48333333333333334,0.04,12.650103837434088,27.110813284792716,-13.788312776836374,22.13668227702223
100.0,100.0,0.42631578947368415,0.48333333333333334,0.06,13.096817324872909,26.908438267322143,-14.664293404215368,22.53326267197936
100.0,100.0,0.42631578947368415,0.48333333333333334,0.08,13.551376426724246,26.679178566180138,-15.559800051991665,22.921156108175825
100.0,100.0,0.42631578947368415,0.48333333333333334,0.1,14.013602216763829,26.423748657491398,-16.47396284688785,23.29984741109471
100.0,100.0,0.42631578947368415,0.7000000000000001,0.0,14.154457490803615,32.85130532240496,-10.003592974115795,30.04593987821874
100.0,100.0,0.42631578947368415,0.7000000000000001,0.02,14.761901039548391,32.597029695251614,-10.803177676906962,30.69550746603575
100.0,100.0,0.42631578947368415,0.7000000000000001,0.04,15.382157057820969,32.29492969006282,-11.624282736910569,31.326967310731753
100.0,100.0,0.42631578947368415,0.7000000000000001,0.06,16.014850425538476,31.946374344743205,-12.465662718450659,31.939033385248948
100.0,100.0,0.42631578947368415,0.7000000000000001,0.08,16.65958095086348,31.552932410018826,-13.325993548225979,32.530485480808736
100.0,100.0,0.42631578947368415,0.7000000000000001,0.1,17.315924741432326,31.116360591011112,-14.203879110101873,33.10017461618945
100.0,100.0,0.42631578947368415,0.9166666666666667,0.0,16.17114758000627,37.408614005922445,-8.69884517075517,38.42155735916379
100.0,100.0,0.42631578947368415,0.9166666666666667,0.02,16.948515507902854,37.02989627234418,-9.468448213621887,39.30980653751044
100.0,100.0,0.42631578947368415,0.9166666666666667,0.04,17.743314609400926,36.58113650694592,-10.259049905556402,40.164275879793486
100.0,100.0,0.42631578947368415,0.9166666666666667,0.06,18.55484586931953,36.06498147742556,-11.068903091851343,40.98264959020824
100.0,100.0,0.42631578947368415,0.9166666666666667,0.08,19.38236556362532,35.484448006236526,-11.896158776350763,41.76277473433191
100.0,100.0,0.42631578947368415,0.9166666666666667,0.1,20.22508864107934,34.842893615752594,-12.738878392370047,42.50267343332299
100.0,100.0,0.42631578947368415,1.1333333333333335,0.0,17.95170886178441,41.39110465518632,-7.784859466881016,46.494031644988844
100.0,100.0,0.42631578947368415,1.1333333333333335,0.02,18.89288485108799,40.87364559605107,-8.52779575586388,47.61474722525107
100.0,100.0,0.42631578947368415,1.1333333333333335,0.04,19.855933211729734,40.26210311811822,-9.290656607484614,48.68064208700432
100.0,100.0,0.42631578947368415,1.1333333333333335,0.06,20.83972096850355,39.560909064825005,-10.071182534631692,49.68811304081392
100.0,100.0,0.42631578947368415,1.1333333333333335,0.08,21.843046338605866,38.77508802875534,-10.866994459766879,50.63388652446561
100.0,100.0,0.42631578947368415,1.1333333333333335,0.1,22.86464555252045,37.91019743520701,-11.67561349106596,51.51504082194666
100.0,100.0,0.42631578947368415,1.35,0.0,19.560800522674214,44.95286311989934,-7.097820492615683,54.29645964719491
100.0,100.0,0.42631578947368415,1.35,0.02,20.660282582420507,44.28424001300948,-7.816524680131618,55.63864734917803
100.0,100.0,0.42631578947368415,1.35,0.04,21.785804186616623,43.49613431036873,-8.553722345247287,56.89951868236792
100.0,100.0,0.42631578947368415,1.35,0.06,22.935687140949113,42.59530705498381,-9.306640631734956,58.07398125554142
100.0,100.0,0.42631578947368415,1.35,0.08,24.108157196003468,41.58938253735228,-10.072375925373805,59.15752842734304
100.0,100.0,0.42631578947368415,1.35,0.1,25.301356125367498,40.4867409618719,-10.847922889467357,60.146274325924495
100.0,100.0,0.42631578947368415,1.5666666666666667,0.0,21.037868990321662,48.1882398033596,-6.556406647377592,61.8536692909147
100.0,100.0,0.42631578947368415,1.5666666666666667,0.02,22.290619920421825,47.35745781909906,-7.252773871300352,63.40315281146313
100.0,100.0,0.42631578947368415,1.5666666666666667,0.04,23.57323976227699,46.380799385092686,-7.965962647446335,64.8393648631937
100.0,100.0,0.42631578947368415,1.5666666666666667,0.06,24.883394377542842,45.26792713755683,-8.692692338052169,66.15558803121145
100.0,100.0,0.42631578947368415,1.5666666666666667,0.08,26.21862468659561,44.029678777008456,-9.42954768319073,67.34605503690337
100.0,100.0,0.42631578947368415,1.5666666666666667,0.1,27.576366189566926,42.677891609326814,-10.173018729773,68.40599816059792
100.0,100.0,0.42631578947368415,1.7833333333333334,0.0,22.409096249277553,51.16009150726099,-6.115052747793614,69.18522251106084
100.0,100.0,0.42631578947368415,1.7833333333333334,0.02,23.810448082226713,50.15729548530399,-6.7906183652691485,70.92562866944354
100.0,100.0,0.42631578947368415,1.7833333333333334,0.04,25.24511687382548,48.98152954808635,-7.481167730815228,72.51540167899948
100.0,100.0,0.42631578947368415,1.7833333333333334,0.06,26.710003570810493,47.6459518786853,-8.182922779202128,73.94613601750586
100.0,100.0,0.42631578947368415,1.7833333333333334,0.08,28.20185528879285,46.165240900421054,-8.891974709675281,75.21086673210014
100.0,100.0,0.42631578947368415,1.7833333333333334,0.1,29.71729480007891,44.555327251797664,-9.604336291351483,76.3041329660591
100.0,100.0,0.42631578947368415,2.0,0.0,23.692922715363167,53.912855446326674,-5.745975383095342,76.30707728463683
100.0,100.0,0.42631578947368415,2.0,0.02,25.238511089825778,52.72913088076078,-6.402020144018912,78.22048790957254
100.0,100.0,0.42631578947368415,2.0,0.04,26.820453086048886,51.34489003340968,-7.07109617561986,79.94059215558619
100.0,100.0,0.42631578947368415,2.0,0.06,28.434778407717467,49.777396670202855,-7.748941852478574,81.45731042093361
100.0,100.0,0.42631578947368415,2.0,0.08,30.077335743424115,48.045804234877394,-8.431176702001629,82.7626365294793
100.0,100.0,0.42631578947368415,2.0,0.1,31.743835048039195,46.17076726711155,-9.1133673964661,83.8507124389
100.0,100.0,0.45526315789473676,0.05,0.0,4.059476933609169,8.909072260074542,-40.559723710339355,2.398513076659771
100.0,100.0,0.45526315789473676,0.05,0.02,4.10761880921963,8.904189221989288,-41.50376097186645,2.4156698372880747
100.0,100.0,0.45526315789473676,0.05,0.04,4.156103535041666,8.898450162565588,-42.45760344517525,2.432797789237278
100.0,100.0,0.45526315789473676,0.05,0.06,4.204930516404858,8.891856740710107,-43.42122189372039,2.449895083739619
100.0,100.0,0.45526315789473676,0.05,0.08,4.254099121720159,8.884410861405945,-44.394585252439725,2.466959877787521
100.0,100.0,0.45526315789473676,0.05,0.1,4.303608682600384,8.876114674795351,-45.37766063616567,2.4839903346671
100.0,100.0,0.45526315789473676,0.26666666666666666,0.0,9.357454100525906,20.459450741709336,-17.464564037742015,12.085672786596547
100.0,100.0,0.45526315789473676,0.26666666666666666,0.02,9.600914438540165,20.399714954332193,-18.333079169796882,12.260089340747733
100.0,100.0,0.45526315789473676,0.26666666666666666,0.04,9.84784643413289,20.32968841083536,-19.21871951427317,12.432819950159406
100.0,100.0,0.45526315789473676,0.26666666666666666,0.06,10.098215258794127,20.249478371247697,-20.121172395653222,12.603753961108211
100.0,100.0,0.45526315789473676,0.26666666666666666,0.08,10.351983889972779,20.15920738873714,-21.040105576250305,12.772782651346528
100.0,100.0,0.45526315789473676,0.26666666666666666,0.1,10.609113151379873,20.059012997594486,-21.975167776651112,12.939799396720778
100.0,100.0,0.45526315789473676,0.48333333333333334,0.0,12.574368731706727,27.390193664095946,-12.899737306411792,21.127860889837542
100.0,100.0,0.45526315789473676,0.48333333333333334,0.02,13.000677472572917,27.24541711896372,-13.721286790142553,21.501898201643144
100.0,100.0,0.45526315789473676,0.48333333333333334,0.04,13.434398539491127,27.076137812060832,-14.561678728853522,21.869017924747965
100.0,100.0,0.45526315789473676,0.48333333333333334,0.06,13.87538909307493,26.882822656897133,-15.420218871987249,22.22877366959312
100.0,100.0,0.45526315789473676,0.48333333333333334,0.08,14.32349751253146,26.666002450020112,-16.29617162667842,22.580733887276217
100.0,100.0,0.45526315789473676,0.48333333333333334,0.1,14.778563704398884,26.426269443030396,-17.188762229282364,22.92448305147541
100.0,100.0,0.45526315789473676,0.7000000000000001,0.0,15.104367006646676,32.77803194760106,-10.659021667171018,29.713471547673667
100.0,100.0,0.45526315789473676,0.7000000000000001,0.02,15.704504217660912,32.52740835857637,-11.443167661019162,30.297601949242324
100.0,100.0,0.45526315789473676,0.7000000000000001,0.04,16.316161643816635,32.235124216952514,-12.24620705182614,30.865317830221105
100.0,100.0,0.45526315789473676,0.7000000000000001,0.06,16.939000644903935,31.902339507569508,-13.067022096230355,31.415592552303185
100.0,100.0,0.45526315789473676,0.7000000000000001,0.08,17.572662561796932,31.530366237749508,-13.904433104409541,31.947451519987062
100.0,100.0,0.45526315789473676,0.7000000000000001,0.1,18.216769795732745,31.12065982263076,-14.75720361470819,32.45997596986365
100.0,100.0,0.45526315789473676,0.9166666666666667,0.0,17.252464133118927,37.29938736847255,-9.262383753223565,37.92595393898716
100.0,100.0,0.45526315789473676,0.9166666666666667,0.02,18.01895364015862,36.92636141817839,-10.014509895184192,38.71807247588562
100.0,100.0,0.45526315789473676,0.9166666666666667,0.04,18.800983671906344,36.492451002226815,-10.78475114075526,39.47969094323221
100.0,100.0,0.45526315789473676,0.9166666666666667,0.06,19.597925705385506,35.99989642688267,-11.571547565066544,40.20897781752175
100.0,100.0,0.45526315789473676,0.9166666666666667,0.08,20.409115855747025,35.4512186792619,-12.373260302964496,40.904229926857866
100.0,100.0,0.45526315789473676,0.9166666666666667,0.1,21.23385752945549,34.84919794588944,-13.188181137932023,41.56388089632154
100.0,100.0,0.45526315789473676,1.1333333333333335,0.0,19.147732859700433,41.24173575371731,-8.283460083660712,45.816284712836435
100.0,100.0,0.45526315789473676,1.1333333333333335,0.02,20.074050127968405,40.73239833109649,-9.007173138079336,46.80747050346338
100.0,100.0,0.45526315789473676,1.1333333333333335,0.04,21.019702836587506,40.14145693083093,-9.747738297160458,47.74933785922561
100.0,100.0,0.45526315789473676,1.1333333333333335,0.06,21.983675986979257,39.47265893745853,-10.503147893230874,48.63906555239478
100.0,100.0,0.45526315789473676,1.1333333333333335,0.08,22.96490071804137,38.730199597395284,-11.271303345046864,49.47409129689117
100.0,100.0,0.45526315789473676,1.1333333333333335,0.1,23.96225964097023,37.9186782247948,-12.05003054871715,50.2521269263887
100.0,100.0,0.45526315789473676,1.35,0.0,20.85930034611998,44.75969446679255,-7.54719994420576,53.419972266369015
100.0,100.0,0.45526315789473676,1.35,0.02,21.939589441830513,44.10201064945415,-8.245150430311465,54.59713810157889
100.0,100.0,0.45526315789473676,1.35,0.04,23.04269973342209,43.34092441799272,-8.958384421722684,55.70139777548471
100.0,100.0,0.45526315789473676,1.35,0.06,24.167132917993058,42.48214670908516,-9.684449321698658,56.728807530506415
100.0,100.0,0.45526315789473676,1.35,0.08,25.311316360667483,41.53203798864521,-10.420795531078518,57.675882283732584
100.0,100.0,0.45526315789473676,1.35,0.1,26.4736125120506,40.4975298938127,-11.164798953668539,58.53961914255693
100.0,100.0,0.45526315789473676,1.5666666666666667,0.0,22.42934998076263,47.94801755556377,-6.966691240576034,60.7636758484026
100.0,100.0,0.45526315789473676,1.5666666666666667,0.02,23.658261090093426,47.1313806125396,-7.64094330517002,62.11102956489606
100.0,100.0,0.45526315789473676,1.5666666666666667,0.04,24.913116149613693,46.1887887435968,-8.328710485775964,63.35715457527422
100.0,100.0,0.45526315789473676,1.5666666666666667,0.06,26.19183798739448,45.12839530723489,-9.027103767135221,64.49691148941598
100.0,100.0,0.45526315789473676,1.5666666666666667,0.08,27.492253998049087,43.95923381422938,-9.733137452241712,65.52590257578044
100.0,100.0,0.45526315789473676,1.5666666666666667,0.1,28.8121113168259,42.69108999186052,-10.443759985169983,66.44050421601568
100.0,100.0,0.45526315789473676,1.7833333333333334,0.0,23.88588787963897,50.86988345895253,-6.493229098671017,67.86841664065525
100.0,100.0,0.45526315789473676,1.7833333333333334,0.02,25.258473427525303,49.88482789668355,-7.145455670160213,69.36835694062886
100.0,100.0,0.45526315789473676,1.7833333333333334,0.04,26.65972724016696,48.75077469407438,-7.809296986964145,70.73409520582912
100.0,100.0,0.45526315789473676,1.7833333333333334,0.06,28.086900015721184,47.478815127265946,-8.48144014638803,71.95928789592631
100.0,100.0,0.45526315789473676,1.7833333333333334,0.08,29.53712670967414,46.081173545212756,-9.158482590957814,73.03871241704529
100.0,100.0,0.45526315789473676,1.7833333333333334,0.1,31.00744938620622,44.57101218247912,-9.83697231920424,73.96830757534116
100.0,100.0,0.45526315789473676,2.0,0.0,25.248644583589524,53.569994505670934,-6.097111216763861,74.75135541641048
100.0,100.0,0.45526315789473676,2.0,0.02,26.76028785641482,52.40799764869417,-6.7287082330493,76.38506059281889
100.0,100.0,0.45526315789473676,2.0,0.04,28.302901954866883,51.07369063586907,-7.369933605497316,77.84705922205839
100.0,100.0,0.45526315789473676,2.0,0.06,29.872975231921288,49.58161007893034,-8.017065971337667,79.12986256092779
100.0,100.0,0.45526315789473676,2.0,0.08,31.466862251056305,47.94769336115757,-8.666308181132669,80.22759019475988
100.0,100.0,0.45526315789473676,2.0,0.1,33.080816451691554,46.18899601390279,-9.313837820365348,81.136015480923
100.0,100.0,0.4842105263157894,0.05,0.0,4.317349439729213,8.90755810868756,-43.13133399996081,2.3920662640067696
100.0,100.0,0.4842105263157894,0.05,0.02,4.365350719497037,8.902725722603572,-44.07115803157287,2.408057384257363
100.0,100.0,0.4842105263157894,0.05,0.04,4.41367155683816,8.897136978088842,-45.02009120100073,2.424021765450037
100.0,100.0,0.4842105263157894,0.05,0.06,4.462311401632974,8.890793303079693,-45.97810649587622,2.4399578744875603
100.0,100.0,0.4842105263157894,0.05,0.08,4.511269673146053,8.883696317673126,-46.94517538882309,2.455864182951029
100.0,100.0,0.4842105263157894,0.05,0.1,4.560545760123638,8.87584783343723,-47.921267844257315,2.4717391674911497
100.0,100.0,0.4842105263157894,0.26666666666666666,0.0,9.949435756827825,20.440912455089432,-18.55819683422593,12.006741899089624
100.0,100.0,0.4842105263157894,0.26666666666666666,0.02,10.191176755264692,20.381839119516865,-19.417097485041324,12.16710695025912
100.0,100.0,0.4842105263157894,0.26666666666666666,0.04,10.436109688572088,20.313692758533918,-20.29158275771942,12.325920109459235
